Comment ID,Comment,Post ID,Post themes,Background song/audio,Harm score,Score explanation
7220030413019530240,Wow ! I think a good example of this is when I’m on vacation I don’t seem to gain weight after eating and drinking more than usual.,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Personal example relevant to the post—engaged and respectful.
7219889896269545472,I'm in flight or fight 10000%,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,"Relatable expression of emotion—neutral tone, not harmful."
7220245132720620544,can I get the cliff notes version,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0.25,"Tone slightly dismissive of creator’s effort, though not hostile."
7221689255771915264,"I’m so glad I found your page. Thank you so much, you’re a life saver",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Positive and appreciative—clearly respectful and encouraging.
7220574518287596544,Pretty ring!,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,"Neutral compliment—not related to topic, but harmless."
7220011367146112000,"And when you’re in that freeze state you can literally see people at higher vibration and it’s so alienating like, ‘how???’",7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Shows gratitude and understanding—positive tone.
7220106846937072640,I had no idea this was a “thing” I grew up stressed out and when I got married I let go of soooo much bs and now live in a beautiful PEACEFUL,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Jokingly showing appreciation—light-hearted and positive.
7240925940945027072,This. Thank you for sharing. So powerful. 🫶🫶🫶,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Polite compliment on clarity—no issues.
7220264431796633600,This makes so much sense. When I’m surrounded by loved ones I do not binge or even think about it.,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Expression of frustration—not blaming or harmful.
7251594795842502656,I was in the middle zone my whole teens-20s and it eventually led me to the top zone through my 30s uuuuggghhhhhh,7219497020594064645,"Girl, fitness, health, personal opinion, educational","Yes, normal voice",0,Shares relevant personal experience—validating and supportive.
7289063224849499136,"Or you could say “I was just about to say you look different too? You’ve aged a lot, everything ok?”",7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Confident, humorous response to criticism—empowering and not harmful."
7288847152700751872,"“Sorry, I didn’t hear you. What did you say?” They get SO embarrassed to repeat their negative comments",7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Assertive but non-hostile—contextually appropriate and constructive.
7288900027300083712,My family always says I lost weight and that I look so good and it makes me feel uncomfortable because I’m worried if I gain that they’re gonna judge,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Sarcastic but not harmful—calls out problematic comments in a light-hearted way.
7288801495473408000,I don’t get the “you’ve put on weight” I get the “you’ve gotten slimmer since I last saw you” but it still kinda hurts in a way😢,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Honest, reflective comment about social expectations—safe and constructive."
7288795334216825856,that relative is my mother👍🥴,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Personal and humorous reflection—tone is light, not harmful."
7290913208634194944,You are acctually! no words on how! OMG! I want to be your best friend!,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Strong emotional praise—completely supportive and kind.
7288792966477676544,Omg I love that sweater where did you get it from???,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Complimentary and harmless—even if off-topic.
7288792700601630720,Thank you for this,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Respectful and thankful—completely appropriate.
7288864131205202944,"When I was deep in my ED I would have the whole room, including people I didn’t know well, making comments about how skinny I was.",7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0.25,"Emotional and potentially triggering for some, but intended as validation—not harmful in tone."
7288792709598195712,I needed this!,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Expresses emotional need and appreciation—safe and constructive.
7288794110588601344,Yes 🙌🏻,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Brief but supportive—completely harmless.
7289550066527929344,I love that jumper where'd you get it,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,"Positive compliment, slightly off-topic—no harm."
7288792719560129536,LOVE YOU SPENCER YOURE SO STUNNINGGG 💕,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Very enthusiastic and loving—uplifting and harmless.
7305500570860531712,"my grandpa thinks it's fun to poke my sisters stomach when she's wearing a crop top, it's very weird. also I'm very skinny and he gave me a nickname",7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0.5,"Highlights a hurtful situation—even though it’s shared seriously, the situation itself is concerning."
7288792550743523328,I LOVE YOUU,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Pure expression of love and admiration—no harm.
7288859977542797312,ily,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Warm and supportive expression—completely safe.
7288853011395493888,Where’s your sweater from? I loveeeee,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Positive compliment on appearance—harmless and kind.
7290581202208458752,my mum *,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Likely a correction—neutral and not harmful on its own.
7288988421543856128,my grandpa always says things about my weight and he loves my sister cus she is skinny,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0.5,Shares personal experience of hurtful body comments—constructive tone but sensitive subject.
7289245920368966656,you are such an amazing person spencer I wish we were friends in real life,7288791933869182214,"Girl, body image, raising awareness, educational, personal opinion","Yes, normal voice",0,Heartfelt praise and gratitude—safe and affirming.
